UTC,board,TH1,TH2,TH3,U4,U5,U6,U7,TH4,TH5,TH6,J7,J8,J12,J13,J14,J15,J16,heater_v_high,heater_v_low,heater_curr,heater_mode,target_temp,target_sensor,heater_duty
2023-08-16 05:51:34.527560,2,1975,2026,1985,6075,5989,6132,6064,1980,2015,2002,1980,,,,,,,3111,3110,7,0,1044,0,255
2023-08-16 05:51:39.576558,1,1990,2031,1986,6080,6033,6136,6084,1987,2014,2007,,,,,,,,3075,3081,9,0,1044,0,255
2023-08-16 05:51:39.576558,2,1975,2023,1984,6078,5985,6130,6059,1979,2014,1998,1980,,,,,,,3115,3106,9,0,1044,0,255
2023-08-16 05:51:44.622350,1,1993,2030,1988,6083,6034,6129,6083,1986,2013,2009,,,,,,,,3079,3081,9,0,1044,0,255
2023-08-16 05:51:44.622350,2,1975,2025,1985,6082,5989,6129,6063,1978,2014,2004,1982,,,,,,,3113,3103,9,0,1044,0,255
2023-08-16 05:51:49.669929,1,1994,2029,1987,6081,6032,6131,6084,1987,2015,2006,,,,,,,,3087,3084,9,0,1044,0,255
2023-08-16 05:51:49.669929,2,1976,2024,1985,6081,5987,6134,6060,1978,2012,1997,1982,,,,,,,3103,3109,9,0,1044,0,255
2023-08-16 05:51:54.717024,1,1993,2027,1985,6083,6039,6139,6087,1989,2012,2004,,,,,,,,3075,3085,10,0,1044,0,255
2023-08-16 05:51:54.717024,2,1975,2024,1983,6081,5990,6132,6064,1978,2016,1999,1980,,,,,,,3087,3105,9,0,1044,0,255
2023-08-16 05:51:59.764138,1,1993,2030,1987,6081,6035,6132,6084,1985,2012,2006,,,,,,,,3075,3085,9,0,1044,0,255
2023-08-16 05:51:59.764138,2,1974,2025,1984,6079,5990,6131,6061,1983,2015,1999,1980,,,,,,,3119,3109,9,0,1044,0,255
2023-08-16 05:52:04.809543,1,1992,2028,1988,6084,6035,6132,6088,1985,2013,2004,,,,,,,,3075,3081,9,0,1044,0,255
2023-08-16 05:52:04.809543,2,1974,2023,1985,6080,5989,6130,6064,1977,2013,1999,1981,,,,,,,3126,3107,9,0,1044,0,255
2023-08-16 05:52:09.860654,1,1991,2031,1988,6081,6029,6133,6085,1987,2011,2007,,,,,,,,3091,3080,10,0,1044,0,255
2023-08-16 05:52:09.860654,2,1975,2024,1986,6079,5990,6132,6064,1981,2015,1998,1979,,,,,,,3115,3112,9,0,1044,0,255
2023-08-16 05:52:14.906946,1,1993,2032,1986,6079,6035,6133,6084,1986,2012,2003,,,,,,,,3098,3083,9,0,1044,0,255
2023-08-16 05:52:14.906946,2,1974,2023,1983,6076,5990,6133,6061,1981,2012,2000,1981,,,,,,,3103,3108,9,0,1044,0,255
2023-08-16 05:52:19.956577,1,1992,2028,1989,6079,6033,6134,6085,1987,2012,2004,,,,,,,,3091,3082,9,0,1044,0,255
2023-08-16 05:52:19.956577,2,1976,2024,1981,6079,5986,6129,6060,1980,2013,2000,1981,,,,,,,3117,3107,10,0,1044,0,255
2023-08-16 05:52:25.002917,1,1995,2030,1986,6083,6035,6132,6085,1985,2012,2006,,,,,,,,3084,3080,9,0,1044,0,255
2023-08-16 05:52:25.002917,2,1976,2024,1985,6080,5990,6137,6061,1978,2013,1999,1981,,,,,,,3104,3109,9,0,1044,0,255
2023-08-16 05:52:30.050655,1,1994,2030,1985,6081,6033,6136,6085,1987,2010,2005,,,,,,,,3083,3078,9,0,1044,0,255
2023-08-16 05:52:30.050655,2,1975,2024,1984,6080,5990,6132,6064,1980,2013,1997,1979,,,,,,,3095,3109,9,0,1044,0,255
2023-08-16 05:52:35.097956,1,1993,2030,1986,6081,6034,6132,6084,1991,2012,2004,,,,,,,,3087,3082,9,0,1044,0,255
2023-08-16 05:52:35.097956,2,1976,2025,1985,6082,5984,6139,6062,1979,2016,2003,1981,,,,,,,3106,3111,9,0,1044,0,255
2023-08-16 05:52:40.145095,1,1994,2031,1986,6085,6029,6131,6087,1987,2012,2004,,,,,,,,3085,3086,8,0,1044,0,255
2023-08-16 05:52:40.145095,2,1976,2025,1983,6079,5986,6132,6064,1981,2018,2000,1981,,,,,,,3107,3107,7,0,1044,0,255
2023-08-16 05:52:45.192633,1,1993,2029,1987,6083,6032,6129,6085,1985,2014,2003,,,,,,,,3086,3083,8,0,1044,0,255
2023-08-16 05:52:45.192633,2,1976,2022,1985,6078,5989,6134,6063,1980,2015,2000,1982,,,,,,,3114,3109,8,0,1044,0,255
2023-08-16 05:52:50.249700,1,1991,2029,1987,6081,6030,6133,6083,1988,2013,2003,,,,,,,,3087,3084,9,0,1044,0,255
2023-08-16 05:52:50.249700,2,1976,2023,1983,6078,5988,6133,6060,1983,2009,1999,1981,,,,,,,3098,3106,9,0,1044,0,255
2023-08-16 05:52:55.296067,1,1994,2031,1987,6083,6033,6129,6082,1988,2011,2004,,,,,,,,3089,3085,9,0,1044,0,255
2023-08-16 05:52:55.296067,2,1975,2023,1985,6077,5987,6135,6061,1979,2011,1995,1981,,,,,,,3115,3104,9,0,1044,0,255
2023-08-16 05:53:00.372196,1,1995,2030,1987,6082,6029,6131,6079,1991,2013,2003,,,,,,,,3082,3083,9,0,1044,0,255
2023-08-16 05:53:00.372196,2,1975,2024,1984,6076,5987,6132,6062,1983,2018,1996,1982,,,,,,,3104,3110,9,0,1044,0,255
2023-08-16 05:53:05.417972,1,1994,2028,1984,6083,6031,6132,6082,1987,2015,2005,,,,,,,,3088,3083,9,0,1044,0,255
2023-08-16 05:53:05.417972,2,1975,2023,1985,6081,5988,6132,6064,1980,2015,1999,1979,,,,,,,3111,3107,9,0,1044,0,255
2023-08-16 05:53:10.464402,1,1993,2028,1986,6082,6035,6133,6087,1987,2012,2006,,,,,,,,3088,3088,9,0,1044,0,255
2023-08-16 05:53:10.464402,2,1976,2024,1983,6084,5991,6136,6060,1981,2015,1998,1979,,,,,,,3121,3111,10,0,1044,0,255
2023-08-16 05:53:15.509760,1,1992,2029,1986,6080,6032,6130,6086,1987,2012,2005,,,,,,,,3081,3081,9,0,1044,0,255
2023-08-16 05:53:15.509760,2,1975,2023,1985,6085,5989,6135,6065,1978,2016,1996,1979,,,,,,,3111,3112,9,0,1044,0,255
2023-08-16 05:53:20.560363,1,1993,2028,1987,6083,6037,6133,6086,1988,2012,2008,,,,,,,,3089,3078,9,0,1044,0,255
2023-08-16 05:53:20.560363,2,1976,2023,1986,6078,5990,6137,6062,1977,2016,1999,1981,,,,,,,3101,3110,7,0,1044,0,255
2023-08-16 05:53:25.606572,1,1989,2031,1985,6086,6033,6134,6087,1988,2014,2004,,,,,,,,3075,3081,10,0,1044,0,255
2023-08-16 05:53:25.606572,2,1975,2025,1983,6080,5987,6137,6064,1977,2013,1999,1982,,,,,,,3114,3105,8,0,1044,0,255
2023-08-16 05:53:30.653362,1,1994,2028,1987,6082,6035,6129,6091,1989,2010,2007,,,,,,,,3077,3082,9,0,1044,0,255
2023-08-16 05:53:30.653362,2,1977,2023,1983,6085,5989,6135,6063,1980,2011,1997,1981,,,,,,,3113,3101,9,0,1044,0,255
2023-08-16 05:53:35.701518,1,1992,2032,1986,6084,6034,6133,6089,1990,2011,2007,,,,,,,,3094,3084,9,0,1044,0,255
2023-08-16 05:53:35.701518,2,1976,2024,1985,6084,5988,6136,6066,1983,2016,1999,1980,,,,,,,3115,3106,9,0,1044,0,255
2023-08-16 05:53:40.747078,1,1993,2031,1989,6086,6040,6132,6086,1986,2013,2007,,,,,,,,3091,3086,9,0,1044,0,255
2023-08-16 05:53:40.747078,2,1975,2024,1984,6083,5991,6139,6063,1983,2016,2003,1980,,,,,,,3106,3107,9,0,1044,0,255
2023-08-16 05:53:45.792959,1,1993,2028,1987,6089,6035,6138,6085,1986,2012,2005,,,,,,,,3080,3082,9,0,1044,0,255
2023-08-16 05:53:45.792959,2,1977,2024,1983,6084,5992,6139,6065,1981,2015,1999,1979,,,,,,,3112,3106,9,0,1044,0,255
2023-08-16 05:53:50.839157,1,1994,2030,1987,6083,6036,6135,6091,1987,2012,2005,,,,,,,,3076,3082,7,0,1044,0,255
2023-08-16 05:53:50.839157,2,1976,2024,1982,6084,5992,6138,6063,1979,2015,1996,1982,,,,,,,3101,3106,9,0,1044,0,255
2023-08-16 05:53:55.889655,1,1993,2028,1985,6085,6035,6134,6085,1987,2015,2007,,,,,,,,3082,3081,9,0,1044,0,255
2023-08-16 05:53:55.889655,2,1975,2023,1986,6086,5996,6140,6066,1983,2016,1997,1981,,,,,,,3113,3108,9,0,1044,0,255
2023-08-16 05:54:00.937706,1,1991,2031,1990,6084,6030,6128,6087,1988,2012,2005,,,,,,,,3087,3082,9,0,1044,0,255
2023-08-16 05:54:00.937706,2,1974,2023,1985,6083,5993,6137,6068,1976,2013,1996,1980,,,,,,,3107,3108,8,0,1044,0,255
2023-08-16 05:54:05.986166,1,1994,2030,1986,6082,6034,6131,6086,1987,2013,2004,,,,,,,,3090,3078,9,0,1044,0,255
2023-08-16 05:54:05.986166,2,1976,2024,1985,6084,5988,6138,6061,1977,2013,1999,1981,,,,,,,3117,3107,9,0,1044,0,255
2023-08-16 05:54:11.032078,1,1992,2031,1986,6081,6030,6134,6090,1987,2010,2004,,,,,,,,3085,3084,7,0,1044,0,255
2023-08-16 05:54:11.032078,2,1975,2023,1984,6085,5988,6136,6069,1977,2015,1996,1977,,,,,,,3107,3109,9,0,1044,0,255
2023-08-16 05:54:16.082725,1,1993,2028,1987,6085,6032,6133,6089,1989,2012,2004,,,,,,,,3091,3081,7,0,1044,0,255
2023-08-16 05:54:16.082725,2,1975,2024,1985,6085,5989,6137,6066,1982,2013,1996,1980,,,,,,,3110,3106,9,0,1044,0,255
2023-08-16 05:54:21.129569,1,1993,2031,1988,6088,6033,6134,6083,1986,2014,2002,,,,,,,,3085,3079,8,0,1044,0,255
2023-08-16 05:54:21.129569,2,1977,2024,1985,6085,5990,6138,6069,1981,2014,2000,1979,,,,,,,3091,3109,9,0,1044,0,255
2023-08-16 05:54:26.175521,1,1992,2030,1988,6087,6035,6139,6088,1987,2014,2006,,,,,,,,3067,3077,8,0,1044,0,255
2023-08-16 05:54:26.175521,2,1976,2025,1985,6085,5993,6141,6068,1984,2019,2000,1984,,,,,,,3113,3109,9,0,1044,0,255
2023-08-16 05:54:31.229602,1,1992,2029,1987,6087,6037,6137,6087,1988,2012,2004,,,,,,,,3087,3087,9,0,1044,0,255
2023-08-16 05:54:31.229602,2,1976,2025,1985,6083,5990,6139,6065,1983,2016,1995,1980,,,,,,,3111,3106,9,0,1044,0,255
2023-08-16 05:54:36.274715,1,1993,2030,1988,6087,6038,6133,6084,1987,2011,2005,,,,,,,,3086,3086,6,0,1044,0,255
2023-08-16 05:54:36.274715,2,1977,2023,1986,6085,5993,6140,6064,1982,2015,1999,1983,,,,,,,3113,3111,9,0,1044,0,255
2023-08-16 05:54:41.323162,1,1992,2029,1987,6086,6036,6128,6089,1988,2012,2005,,,,,,,,3095,3079,9,0,1044,0,255
2023-08-16 05:54:41.323162,2,1974,2024,1985,6085,5989,6139,6062,1980,2015,1997,1981,,,,,,,3117,3106,9,0,1044,0,255
2023-08-16 05:54:46.373619,1,1992,2031,1987,6085,6036,6133,6087,1986,2011,2004,,,,,,,,3093,3077,10,0,1044,0,255
2023-08-16 05:54:46.373619,2,1977,2024,1983,6087,5989,6142,6067,1978,2016,2003,1983,,,,,,,3114,3105,9,0,1044,0,255
2023-08-16 05:54:51.418853,1,1993,2030,1987,6085,6036,6134,6089,1989,2013,2007,,,,,,,,3098,3079,9,0,1044,0,255
2023-08-16 05:54:51.418853,2,1976,2024,1983,6082,5992,6137,6063,1978,2018,2000,1981,,,,,,,3102,3105,7,0,1044,0,255
2023-08-16 05:54:56.464189,1,1994,2029,1988,6081,6036,6132,6089,1989,2012,2006,,,,,,,,3075,3087,9,0,1044,0,255
2023-08-16 05:54:56.464189,2,1977,2024,1986,6083,5991,6137,6068,1979,2015,2000,1982,,,,,,,3111,3107,9,0,1044,0,255
2023-08-16 05:55:01.513303,1,1994,2030,1986,6089,6034,6134,6086,1987,2012,2007,,,,,,,,3080,3082,8,0,1044,0,255
2023-08-16 05:55:01.513303,2,1976,2025,1986,6084,5993,6133,6065,1976,2012,1999,1983,,,,,,,3103,3109,7,0,1044,0,255
2023-08-16 05:55:06.559507,1,1991,2028,1989,6083,6035,6133,6087,1988,2011,2003,,,,,,,,3074,3083,8,0,1044,0,255
2023-08-16 05:55:06.559507,2,1974,2024,1985,6085,5994,6139,6068,1983,2017,2000,1980,,,,,,,3099,3107,10,0,1044,0,255
2023-08-16 05:55:11.610006,1,1995,2032,1986,6088,6033,6139,6089,1985,2012,2004,,,,,,,,3086,3083,10,0,1044,0,255
2023-08-16 05:55:11.610006,2,1975,2023,1985,6082,5992,6139,6066,1977,2015,1998,1979,,,,,,,3103,3108,9,0,1044,0,255
2023-08-16 05:55:16.656507,1,1999,2030,1986,6079,6031,6140,6088,1988,2015,2006,,,,,,,,3094,3085,9,0,1044,0,255
2023-08-16 05:55:16.656507,2,1976,2023,1986,6082,5992,6140,6067,1980,2016,2000,1983,,,,,,,3116,3111,9,0,1044,0,255
2023-08-16 05:55:21.704171,1,1996,2031,1987,6084,6037,6137,6092,1988,2012,2006,,,,,,,,3090,3084,9,0,1044,0,255
2023-08-16 05:55:21.704171,2,1976,2026,1986,6088,5992,6137,6063,1978,2015,2002,1981,,,,,,,3116,3109,9,0,1044,0,255
2023-08-16 05:55:26.750315,1,1992,2030,1986,6083,6036,6133,6088,1988,2011,2005,,,,,,,,3087,3086,9,0,1044,0,255
2023-08-16 05:55:26.750315,2,1977,2023,1984,6082,5994,6138,6064,1980,2016,1999,1982,,,,,,,3112,3107,8,0,1044,0,255
2023-08-16 05:55:31.802982,1,1992,2031,1986,6083,6032,6136,6092,1988,2012,2008,,,,,,,,3083,3083,9,0,1044,0,255
2023-08-16 05:55:31.802982,2,1975,2025,1983,6085,5998,6138,6065,1984,2012,1999,1981,,,,,,,3112,3113,8,0,1044,0,255
2023-08-16 05:55:36.848162,1,1992,2029,1987,6088,6038,6135,6091,1990,2015,2003,,,,,,,,3081,3079,9,0,1044,0,255
2023-08-16 05:55:36.848162,2,1975,2022,1983,6083,5993,6136,6073,1979,2013,2000,1982,,,,,,,3103,3108,9,0,1044,0,255
2023-08-16 05:55:41.898491,1,1993,2031,1987,6085,6039,6141,6091,1988,2013,2006,,,,,,,,3071,3082,9,0,1044,0,255
2023-08-16 05:55:41.898491,2,1976,2023,1984,6087,5992,6143,6070,1980,2019,1999,1982,,,,,,,3118,3105,9,0,1044,0,255
2023-08-16 05:55:46.944935,1,1993,2030,1986,6089,6036,6135,6086,1986,2012,2006,,,,,,,,3074,3079,8,0,1044,0,255
2023-08-16 05:55:46.944935,2,1976,2022,1985,6082,5992,6136,6069,1981,2013,2000,1982,,,,,,,3111,3109,9,0,1044,0,255
2023-08-16 05:55:51.992361,1,1994,2029,1988,6080,6037,6136,6091,1987,2011,2007,,,,,,,,3071,3083,9,0,1044,0,255
2023-08-16 05:55:51.992361,2,1976,2024,1983,6083,5993,6134,6067,1979,2015,1998,1982,,,,,,,3114,3114,9,0,1044,0,255
2023-08-16 05:55:57.038309,1,1992,2030,1987,6082,6035,6135,6086,1985,2011,2005,,,,,,,,3079,3087,9,0,1044,0,255
2023-08-16 05:55:57.038309,2,1977,2025,1984,6082,5990,6138,6066,1982,2013,1996,1982,,,,,,,3099,3107,9,0,1044,0,255
2023-08-16 05:56:02.085767,1,1993,2030,1987,6081,6035,6130,6088,1987,2012,2003,,,,,,,,3094,3078,9,0,1044,0,255
2023-08-16 05:56:02.085767,2,1977,2025,1984,6083,5992,6138,6066,1984,2019,2001,1979,,,,,,,3107,3109,8,0,1044,0,255
2023-08-16 05:56:07.132120,1,1993,2028,1986,6080,6039,6133,6087,1989,2009,2003,,,,,,,,3075,3085,8,0,1044,0,255
2023-08-16 05:56:07.132120,2,1976,2022,1985,6081,5992,6137,6066,1982,2016,2002,1982,,,,,,,3125,3108,9,0,1044,0,255
2023-08-16 05:56:12.177804,1,1993,2029,1987,6083,6035,6137,6086,1986,2011,2005,,,,,,,,3082,3088,8,0,1044,0,255
2023-08-16 05:56:12.177804,2,1976,2024,1986,6083,5997,6138,6068,1983,2016,1996,1982,,,,,,,3118,3103,9,0,1044,0,255
2023-08-16 05:56:17.228265,1,1991,2030,1989,6085,6038,6138,6088,1989,2010,2007,,,,,,,,3083,3080,9,0,1044,0,255
2023-08-16 05:56:17.228265,2,1975,2024,1985,6080,5991,6138,6067,1978,2015,2003,1981,,,,,,,3101,3107,9,0,1044,0,255
2023-08-16 05:56:22.274305,1,1995,2030,1987,6084,6033,6136,6090,1989,2013,2002,,,,,,,,3094,3083,10,0,1044,0,255
2023-08-16 05:56:22.274305,2,1975,2023,1985,6079,5992,6137,6071,1983,2016,1997,1982,,,,,,,3101,3109,9,0,1044,0,255
2023-08-16 05:56:27.332857,1,1994,2029,1986,6082,6034,6132,6088,1987,2012,2007,,,,,,,,3079,3079,9,0,1044,0,255
2023-08-16 05:56:27.332857,2,1977,2023,1987,6081,5999,6143,6065,1980,2014,1999,1980,,,,,,,3114,3110,9,0,1044,0,255
2023-08-16 05:56:32.381397,1,1994,2031,1985,6083,6033,6134,6087,1988,2011,2008,,,,,,,,3072,3085,9,0,1044,0,255
2023-08-16 05:56:32.381397,2,1977,2025,1985,6084,5995,6139,6066,1979,2013,2000,1982,,,,,,,3117,3107,10,0,1044,0,255
2023-08-16 05:56:37.429528,1,1994,2029,1990,6083,6036,6133,6090,1986,2010,2009,,,,,,,,3089,3082,9,0,1044,0,255
2023-08-16 05:56:37.429528,2,1976,2025,1985,6080,5989,6142,6065,1983,2011,2001,1980,,,,,,,3111,3107,8,0,1044,0,255
2023-08-16 05:56:42.475990,1,1995,2029,1987,6083,6032,6132,6090,1986,2011,2007,,,,,,,,3083,3084,9,0,1044,0,255
2023-08-16 05:56:42.475990,2,1974,2025,1985,6080,5993,6140,6072,1981,2018,1999,1980,,,,,,,3106,3111,9,0,1044,0,255
2023-08-16 05:56:47.527566,1,1992,2031,1991,6079,6035,6138,6094,1989,2011,2008,,,,,,,,3092,3084,8,0,1044,0,255
2023-08-16 05:56:47.527566,2,1977,2024,1984,6086,5992,6140,6064,1984,2012,1999,1983,,,,,,,3113,3108,9,0,1044,0,255
2023-08-16 05:56:52.579075,1,1991,2031,1988,6082,6035,6140,6090,1987,2012,2005,,,,,,,,3083,3082,9,0,1044,0,255
2023-08-16 05:56:52.579075,2,1977,2025,1985,6083,5992,6138,6067,1977,2015,1999,1982,,,,,,,3105,3104,9,0,1044,0,255
2023-08-16 05:56:57.624986,1,1991,2028,1986,6079,6027,6135,6089,1986,2013,2004,,,,,,,,3081,3081,9,0,1044,0,255
2023-08-16 05:56:57.624986,2,1976,2024,1984,6081,5988,6133,6068,1979,2014,2000,1981,,,,,,,3097,3107,9,0,1044,0,255
2023-08-16 05:57:02.671201,1,1994,2030,1986,6083,6031,6137,6088,1985,2012,2004,,,,,,,,3082,3082,9,0,1044,0,255
2023-08-16 05:57:02.671201,2,1976,2022,1986,6079,5992,6135,6063,1983,2016,2003,1982,,,,,,,3106,3105,9,0,1044,0,255
2023-08-16 05:57:07.717041,1,1993,2030,1988,6081,6033,6136,6087,1985,2015,2005,,,,,,,,3094,3086,9,0,1044,0,255
2023-08-16 05:57:07.717041,2,1975,2024,1985,6081,5995,6139,6069,1980,2015,1997,1980,,,,,,,3099,3107,9,0,1044,0,255
2023-08-16 05:57:12.762394,1,1994,2032,1986,6085,6033,6137,6083,1988,2010,2004,,,,,,,,3089,3083,9,0,1044,0,255
2023-08-16 05:57:12.762394,2,1977,2024,1985,6078,5987,6137,6065,1980,2015,1995,1982,,,,,,,3105,3107,8,0,1044,0,255
2023-08-16 05:57:17.807171,1,1995,2031,1987,6083,6034,6131,6088,1988,2014,2006,,,,,,,,3088,3085,9,0,1044,0,255
2023-08-16 05:57:17.807171,2,1975,2023,1983,6077,5990,6139,6066,1983,2015,1997,1980,,,,,,,3113,3109,8,0,1044,0,255
2023-08-16 05:57:22.852934,1,1993,2033,1987,6081,6034,6138,6089,1987,2012,2007,,,,,,,,3072,3081,8,0,1044,0,255
2023-08-16 05:57:22.852934,2,1976,2024,1985,6080,5991,6138,6068,1981,2016,2003,1983,,,,,,,3112,3107,10,0,1044,0,255
2023-08-16 05:57:27.902615,1,1993,2029,1990,6086,6032,6137,6089,1986,2014,2005,,,,,,,,3073,3080,8,0,1044,0,255
2023-08-16 05:57:27.902615,2,1976,2025,1985,6080,5993,6141,6070,1982,2015,1997,1982,,,,,,,3112,3108,9,0,1044,0,255
2023-08-16 05:57:32.951547,1,1993,2030,1987,6083,6035,6137,6087,1989,2011,2008,,,,,,,,3083,3084,10,0,1044,0,255
2023-08-16 05:57:32.951547,2,1976,2026,1984,6082,5998,6136,6068,1983,2019,2000,1981,,,,,,,3115,3110,9,0,1044,0,255
2023-08-16 05:57:37.997637,1,1993,2031,1987,6085,6033,6138,6088,1990,2011,2006,,,,,,,,3083,3088,9,0,1044,0,255
2023-08-16 05:57:37.997637,2,1977,2025,1984,6076,5990,6135,6070,1983,2012,1999,1984,,,,,,,3112,3105,9,0,1044,0,255
2023-08-16 05:57:43.044003,1,1993,2028,1987,6091,6033,6138,6091,1987,2011,2005,,,,,,,,3094,3081,9,0,1044,0,255
2023-08-16 05:57:43.044003,2,1976,2025,1984,6075,5992,6139,6065,1981,2013,2000,1982,,,,,,,3108,3111,9,0,1044,0,255
2023-08-16 05:57:48.089146,1,1993,2031,1985,6088,6030,6136,6088,1988,2012,2006,,,,,,,,3074,3076,9,0,1044,0,255
2023-08-16 05:57:48.089146,2,1973,2023,1985,6080,5991,6139,6066,1983,2018,1996,1981,,,,,,,3104,3108,9,0,1044,0,255
2023-08-16 05:57:53.134519,1,1992,2031,1989,6086,6035,6135,6089,1989,2012,2004,,,,,,,,3089,3084,9,0,1044,0,255
2023-08-16 05:57:53.134519,2,1976,2024,1984,6083,5989,6138,6064,1983,2014,2000,1978,,,,,,,3110,3105,9,0,1044,0,255
2023-08-16 05:57:58.180328,1,1990,2028,1986,6085,6032,6131,6090,1984,2010,2004,,,,,,,,3091,3082,9,0,1044,0,255
2023-08-16 05:57:58.180328,2,1976,2025,1985,6077,5991,6134,6062,1980,2013,2000,1979,,,,,,,3095,3111,9,0,1044,0,255
2023-08-16 05:58:03.231472,1,1994,2028,1987,6087,6031,6136,6088,1987,2013,2006,,,,,,,,3085,3083,10,0,1044,0,255
2023-08-16 05:58:03.231472,2,1977,2023,1986,6075,5992,6136,6067,1978,2016,1999,1981,,,,,,,3115,3109,9,0,1044,0,255
2023-08-16 05:58:08.289046,1,1993,2029,1987,6082,6030,6135,6087,1985,2015,2006,,,,,,,,3091,3083,8,0,1044,0,255
2023-08-16 05:58:08.289046,2,1976,2025,1983,6074,5988,6132,6065,1983,2012,1996,1980,,,,,,,3099,3111,8,0,1044,0,255
2023-08-16 05:58:13.336697,1,1993,2030,1985,6081,6027,6132,6085,1986,2010,2007,,,,,,,,3086,3080,9,0,1044,0,255
2023-08-16 05:58:13.336697,2,1975,2023,1985,6075,5989,6134,6065,1981,2011,2000,1980,,,,,,,3123,3106,9,0,1044,0,255
2023-08-16 05:58:18.392582,1,1991,2030,1987,6079,6030,6132,6091,1985,2011,2005,,,,,,,,3065,3082,9,0,1044,0,255
2023-08-16 05:58:18.392582,2,1975,2024,1985,6075,5989,6132,6067,1984,2011,1997,1982,,,,,,,3115,3110,7,0,1044,0,255
2023-08-16 05:58:23.438455,1,1994,2031,1989,6083,6033,6131,6089,1988,2012,2004,,,,,,,,3072,3079,9,0,1044,0,255
2023-08-16 05:58:23.438455,2,1975,2024,1984,6077,5989,6131,6064,1978,2012,1995,1981,,,,,,,3111,3109,10,0,1044,0,255
2023-08-16 05:58:28.484478,1,1994,2031,1987,6082,6029,6136,6087,1987,2011,2007,,,,,,,,3091,3082,8,0,1044,0,255
2023-08-16 05:58:28.484478,2,1975,2022,1984,6074,5989,6134,6069,1983,2016,1996,1981,,,,,,,3111,3111,8,0,1044,0,255
2023-08-16 05:58:33.531126,1,1995,2030,1985,6081,6029,6136,6083,1990,2010,2005,,,,,,,,3090,3085,8,0,1044,0,255
2023-08-16 05:58:33.531126,2,1975,2024,1984,6074,5987,6131,6060,1983,2015,1996,1982,,,,,,,3104,3111,9,0,1044,0,255
2023-08-16 05:58:38.579208,1,1993,2028,1987,6077,6025,6135,6086,1986,2012,2004,,,,,,,,3091,3079,9,0,1044,0,255
2023-08-16 05:58:38.579208,2,1976,2023,1984,6073,5989,6130,6066,1983,2016,1997,1979,,,,,,,3107,3105,9,0,1044,0,255
2023-08-16 05:58:43.630107,1,1993,2028,1988,6077,6030,6128,6086,1987,2009,2007,,,,,,,,3082,3083,9,0,1044,0,255
2023-08-16 05:58:43.630107,2,1974,2021,1984,6075,5984,6129,6067,1981,2015,1998,1982,,,,,,,3115,3103,9,0,1044,0,255
2023-08-16 05:58:48.676442,1,1992,2029,1986,6077,6023,6131,6082,1984,2013,2002,,,,,,,,3086,3083,9,0,1044,0,255
2023-08-16 05:58:48.676442,2,1976,2024,1983,6068,5986,6131,6066,1983,2015,1993,1980,,,,,,,3109,3104,9,0,1044,0,255
2023-08-16 05:58:53.721995,1,1994,2029,1987,6079,6022,6132,6080,1988,2015,2006,,,,,,,,3083,3083,9,0,1044,0,255
2023-08-16 05:58:53.721995,2,1975,2024,1984,6069,5985,6129,6062,1983,2011,2000,1982,,,,,,,3108,3109,9,0,1044,0,255
2023-08-16 05:58:58.770609,1,1995,2030,1987,6083,6023,6131,6090,1986,2010,2006,,,,,,,,3091,3078,9,0,1044,0,255
2023-08-16 05:58:58.770609,2,1975,2022,1984,6074,5986,6129,6064,1981,2015,1999,1980,,,,,,,3120,3110,9,0,1044,0,255
2023-08-16 05:59:03.817625,1,1993,2029,1987,6079,6023,6127,6084,1987,2010,2007,,,,,,,,3087,3081,9,0,1044,0,255
2023-08-16 05:59:03.817625,2,1977,2024,1983,6069,5981,6128,6067,1979,2013,1995,1981,,,,,,,3109,3106,9,0,1044,0,255
2023-08-16 05:59:08.891497,1,1993,2029,1987,6076,6030,6134,6087,1987,2008,2005,,,,,,,,3077,3080,8,0,1044,0,255
2023-08-16 05:59:08.891497,2,1975,2023,1981,6071,5984,6128,6061,1982,2015,1995,1980,,,,,,,3108,3110,9,0,1044,0,255
2023-08-16 05:59:13.936995,1,1994,2029,1984,6079,6025,6129,6084,1985,2011,2005,,,,,,,,3065,3086,9,0,1044,0,255
2023-08-16 05:59:13.936995,2,1976,2024,1985,6067,5988,6127,6061,1983,2015,2000,1979,,,,,,,3102,3107,8,0,1044,0,255
2023-08-16 05:59:18.982340,1,1993,2029,1986,6079,6031,6129,6083,1987,2011,2006,,,,,,,,3081,3087,8,0,1044,0,255
2023-08-16 05:59:18.982340,2,1975,2023,1983,6071,5982,6125,6059,1977,2015,1997,1980,,,,,,,3115,3108,9,0,1044,0,255
2023-08-16 05:59:24.028390,1,1991,2028,1985,6079,6024,6129,6080,1986,2010,2008,,,,,,,,3083,3086,9,0,1044,0,255
2023-08-16 05:59:24.028390,2,1976,2023,1984,6072,5976,6126,6064,1980,2014,1993,1980,,,,,,,3111,3107,9,0,1044,0,255
2023-08-16 05:59:29.079813,1,1990,2028,1987,6075,6026,6131,6083,1985,2012,2004,,,,,,,,3089,3081,9,0,1044,0,255
2023-08-16 05:59:29.079813,2,1974,2021,1983,6071,5982,6129,6059,1982,2012,1994,1981,,,,,,,3119,3106,9,0,1044,0,255
2023-08-16 05:59:34.127465,1,1992,2028,1985,6082,6026,6134,6084,1989,2009,2004,,,,,,,,3091,3082,9,0,1044,0,255
